	pmid	keywords	pub_types
5543	32351851	 , ['2019 novel coronavirus', '2019-ncov', 'cov', 'covid-19', 'ground-glass opacity', 'hydroxychloroquine', 'multifocal', 'pneumonia', 'sars-cov-2 (severe acute respiratory syndrome coronavirus -2)', 'wuhan']	['Case Reports']
5544	32351831	 , ['covid-19', 'ecuador', 'sars-cov-2']	['Journal Article', 'Review']
5545	32351814	 , ['case series', 'chest ct', 'consolidation', 'covid-19', 'crazy paving', 'ground-glass opacity', 'novel coronavirus', 'radiology', 'respiratory disease']	['Case Reports']
5546	32351807	 , ['2019 novel coronavirus', 'ace2', 'acute respiratory syndrome', 'covid-19', 'diarrhea', 'enteric symptoms', 'gastrointestinal infection', 'sars-cov-2']	['Journal Article', 'Review']
5547	32351657	 , ['COVID-19', 'CT-scan', 'Severe acute respiratory syndrome coronavirus 2', 'Thrombosis', 'coronavirus']	['Case Reports']
5548	32351243	 , ['COVID-19', 'SARS-CoV-2', 'Saudi Arabia', 'endoscopy', 'personal protective equipment']	['Journal Article']
5549	32351128	 , ['COVID-19', 'lifestyle', 'physical activity', 'quarantine', 'stress']	['Editorial']
5550	32351121	 , ['*ACE2', '*COVID-19', '*SARS', '*cardiovascular disease', '*hypertension', '*renin-angiotensin system']	"['Journal Article', ""Research Support, Non-U.S. Gov't""]"
5551	32351103	 , ['Covid-19 infection', 'thorax CT']	['Journal Article']
5552	32351102	 , ['COVID-19', 'SARS-CoV-2', 'laparoscopy', 'pandemic']	['Journal Article']
5553	32351037	 , ['COVID-19', 'Shanghai', 'clinical characteristics', 'epidemiology']	['Journal Article']
5554	32350872	 , ['COVID-19', 'QT prolongation', 'azithromycin', 'hydroxychloroquine']	['Letter']
5555	32350871	 , ['COVID-19', 'China', 'Management', 'Neonatal outcome', 'Pregnancy', 'Vaginal delivery']	['Journal Article']
5556	32350818	 , ['COVID-19', 'Chloroquine', 'Coronavirus', 'Electrocardiogram', 'QT prolongation', 'SARS-CoV2']	['Journal Article']
5557	32350773	 , ['COVID-19', 'Coronavirus', 'Gay', 'HIV', 'MSM']	['Journal Article']
5558	32350772	 , ['COVID-19', 'HIV', 'LGBTQ', 'Telemedicine']	['Editorial']
5559	32350745	 , ['COVID-19', 'Catheter ablation', 'Devices', 'Pandemic']	['Journal Article']
5560	32350686	 , ['Adverse effects', 'China', 'Chloroquine', 'Coronavirus infectious disease-2019 (COVID-19)', 'Drugs', 'MERS', 'SARS', 'Therapy']	['Journal Article']
5561	32350584	 , ['COVID-19', 'Elderly', 'Epidemiology', 'Fracture', 'Pandemic']	['Journal Article']
5562	32350571	 , ['Pandemic', 'SARS-CoV-2', 'Virus-host relationship system']	['Journal Article']
5563	32350436	 , ['Infection', 'Medical research', 'SARS-CoV-2', 'Virology']	['News']
5564	32350426	 , ['Careers', 'Research management', 'SARS-CoV-2']	['News']
5565	32350235	 , ['COVID-19', 'Cardiologist', 'Heart failure', 'Infection', 'Myocardial injury']	['Journal Article']
5566	32350228	 , ['COVID-19', 'Japan', 'epidemiology', 'novel coronavirus', 'outbreaks']	['Journal Article']
5567	32350227	 , ['ARS-CoV-2', 'COVID-19', 'Genome', 'Isolation', 'VeroE6']	['Journal Article']
5568	32350226	 , ['COVID-19', 'SARS-CoV-2', 'real-time RT-PCR']	['Journal Article']
5569	32350161	 , ['COVID-19', 'D-dimer', 'SARS-CoV-2', 'coagulation parameter', 'fibrinogen']	['Journal Article']
5570	32349902	 , ['COVID', 'OMFS', 'TRAUMA']	['Journal Article']
5571	32349579	 , ['COVID-19', 'duration of therapy', 'immune checkpoint inhibitors', 'immunotherapy', 'lung cancer']	['Editorial']
5572	32349517	 , ['Coronaviruses', 'Intervention Effect', 'Review', 'Traditional Chinese Medicine']	['Journal Article']
5573	32349198	 , ['COVID-19', 'SARS-CoV2', 'hepatology']	['Journal Article']
5574	32349183	 , ['COVID-19', 'SARS-CoV-2', 'pandemic', 'rheumatic disease', 'treatment']	['Journal Article']
5575	32348946	 , ['China', 'Coronavirus', 'Environmental pollution', 'NO(2) emission']	['Journal Article']
5576	32348943	 , ['COVID-19', 'Coronavirus', 'Outbreak', 'Pandemic']	['Journal Article']
5577	32348833	 , ['COVID-19 pandemic', 'N95 mask', 'filtering face piece (FFP) mask', 'respiratory protective equipment', 'surgical mask']	['Journal Article']
5578	32348792	 , ['SARS-CoV-2 pandemic', 'air pollution', 'allergic diseases', 'coronavirus', 'quarantine']	['Editorial']
5579	32348783	 , ['COVID-19', 'Coagulation', 'Coronavirus', 'Endothelial dysfunction', 'Thrombosis']	['Journal Article']
5580	32348742	 , ['COVID-19', 'SARS-CoV-2', 'fetal intervention', 'fetal therapy', 'prenatal diagnosis']	['Letter']
5581	32348711	 , ['COVID-19', 'epidemics', 'health care surveys', 'hospice care', 'hospices', 'palliative care end-of-life care', 'pandemics', 'severe acute respiratory syndrome coronavirus 2']	['Journal Article']
5582	32348692	 , ['Asthma', 'Coronavirus', 'Covid-19', 'angiotensin converting enzyme 2 receptor', 'transmembrane protease serine 2']	['Journal Article']
5583	32348678	 , ['acute respiratory distress syndrome', 'covid-19', 'prone ventilation']	['Journal Article']
5584	32348627	 , ['Anticoagulation', 'Bleeding', 'COVID-19', 'Hereditary Hemorrhagic Telangiectasia', 'Thrombosis']	['Letter']
5585	32348600	 , ['COVID-19', 'bronchoscopy', 'coronavirus', 'esophagoscopy', 'laryngoscopy']	['Journal Article']
5586	32348598	" , ['COVID-19', ""Crohn's disease"", 'SARS-CoV-2', 'Therapy', 'Transmission', 'Ulcerative colitis', 'biologics', 'coronaviruses', 'corticosteroids', 'immunocompromised', 'immunosuppression', 'inflammatory bowel disease']"	['Journal Article', 'Review']
5587	32348594	 , ['COVID-19', 'high-risk procedures', 'perioperative protocols', 'personal protective equipment']	['Journal Article']
5588	32348591	 , ['COVID-19', 'coronavirus', 'dysphagia', 'head and neck', 'management']	['Journal Article']
5589	32348588	 , ['COVID-19', 'COVID-19 diagnosis', 'COVID-19 management', 'COVID-19 treatment', 'SARS-CoV-2', 'novel coronavirus']	['Journal Article', 'Review']
5590	32348585	 , ['COVID-19', 'infection control', 'pandemic', 'point-of-care ultrasound']	['Journal Article']
5591	32348582	 , ['COVID-19', 'clinical research', 'coronavirus', 'head neck', 'trials']	['Journal Article']
5592	32348581	 , ['COVID-19', 'aerosol-generating procedures', 'cohorting', 'education', 'guidelines', 'residency', 'trainee']	['Journal Article']
5593	32348561	 , ['3D-printed adaptor', 'COVID-19', 'anaesthesia circuit filter', 'breathing system filter', 'respirator']	['Journal Article']
5594	32348545	 , ['COVID-19', 'Skin Manifestations', 'diagnosis']	['Journal Article']
5595	32348485	 , ['Convalescent plasma therapy', 'Coronavirus disease 2019 (COVID-19)', 'Fatality', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Survival rate', 'Viral shedding']	['Journal Article']
5596	32348469	 , ['COVID-19', 'change management', 'computerized provider order entry', 'health information technology implementation', 'laboratory information system']	['Journal Article']
5597	32348380	 , ['COVID-19', 'Incidence', 'Model', 'Pandemic', 'Search interest', 'Trend', 'USA']	['Journal Article']
5598	32348233	 , ['COVID-19', 'SARS-CoV-2', 'coronavirus disease', 'd-dimer', 'deep vein thrombosis', 'hypercoagulability', 'prophylaxis', 'pulmonary embolism', 'respiratory infections', 'sequelae', 'severe acute respiratory syndrome coronavirus 2', 'thromboembolic', 'viruses']	['Journal Article']
5599	32348232	 , ['COVID-19', 'Coronavirus', 'Diabetes mellitus', 'Ground glass Opacity', 'SARS-CoV-2 PCR test', 'severe acute respiratory syndrome coronavirus 2']	['Case Reports']
5600	32348166	 , ['COVID-19', 'SARS-CoV-2', 'angiotension-converting enzyme 2']	['Journal Article']
5601	32348165	 , ['COVID-19', 'Epidemic management/response', 'Infectious diseases', 'SARS-CoV-2', 'Vaccine development']	['Journal Article']
5602	32348025	 , ['endoscopic sinus surgery', 'endoscopic skull base surgery', 'intracranial dura', 'olfaction', 'paranasal sinuses', 'sinus surgery', 'skull base']	['Journal Article', 'Review']
5603	32348015	 , ['anxiety', 'coronavirus', 'depression', 'fear', 'reinforcement sensitivity theory', 'self-isolation']	['Journal Article']
5604	32348003	 , ['COVID-19', 'acute myocardial infarction', 'pandemic', 'percutaneous coronary intervention', 'personnel protection equipment']	['Case Reports']
5605	32347997	 , ['COVID-19', 'drainage', 'head and neck neoplasms', 'neck dissection', 'telemedicine']	['Journal Article']
5606	32347991	 , ['COVID-19', 'caregivers', 'safety', 'tracheostomy', 'transmission']	['Journal Article']
5607	32347980	 , ['Antibody', 'Coronavirus', 'RNA shedding']	['Letter']
5608	32347975	 , ['HIV', 'SARS-CoV-2', 'co-infection']	['Letter']
5609	32347974	 , ['COVID-19', 'Diabetic', 'Metformin', 'Obesity', 'Older', 'Pneumonia']	['Letter']
5610	32347972	 , ['COVID-19', 'Cancer biomarker', 'SARS-COV-2', 'carbohydrate antigens', 'carcinoembryonic antigen', 'cytokeratin-19 fragment', 'epididymis protein 4']	['Journal Article']
5611	32347966	 , ['COVID-19', 'assessment', 'molecular testing', 'serology']	['Journal Article', 'Review']
5612	32347790	 , ['COVID-19', 'Italy', 'coronavirus', 'personal protective equipment', 'stroke']	['Journal Article']
5613	32347761	 , ['COVID-19', 'delayed diagnosis', 'melanoma', 'public health', 'telemedicine']	['Journal Article']
5614	32347747	 , ['Apoptosis', 'Bat', 'COVID-19', 'Coronavirus', 'Melatonin', 'SARS-CoV-2']	['Journal Article']
5615	32347745	 , ['Triage', 'catastrophe', 'communication', 'distributive justice', 'epidemic']	['Journal Article']
5616	32347743	 , ['Azithromycin', 'COVID-19', 'Chloroquine', 'Hydroxychloroquine', 'pandemic']	['Journal Article']
5617	32347635	 , ['COVID-19', 'COVID-19 and dermatology', 'coronavirus', 'pandemic', 'preventive measures']	['Letter']
5618	32347618	 , ['SARS-CoV-2', 'dermatology']	['Journal Article']
5619	32347572	" , ['COVID-19', ""Parkinson's disease"", 'SARS-CoV-2']"	['Letter']
5620	32347566	 , ['blood collection', 'donors', 'quality management', 'transfusion strategy']	['Journal Article']
5621	32347453	 , ['COVID-19', 'Communication', 'Leadership', 'Planning', 'Surge', 'Surgery']	['Journal Article']
5622	32347329	 , ['COVID-19', 'Coronavirus', 'Epidemic', 'Management', 'Operating room', 'Pandemic', 'SARS-CoV-2', 'Surgery']	['Letter']
5623	32347144	 , ['COVID-19', 'Cardiovascular disease', 'Coronavirus disease 2019', 'SARS-CoV-2', 'cardiovascular risk factors', 'management', 'treatment']	['Journal Article']
5624	32347112	 , ['COVID-19', 'SARS-CoV-2', 'otolaryngology', 'surgery']	['Letter']
5625	32346874	 , ['COVID-19', 'Cat species', 'Coronaviruses', 'SARS-CoV-2', 'Serum', 'Wastewater contamination']	['Letter']
5626	32346873	 , ['asymptomatic', 'coronavirus disease 2019', 'severe acute respiratory syndrome coronavirus 2']	['Journal Article']
5627	32346843	 , ['Acute disseminated encephalomyelitis', 'COVID-19', 'Encephalitis', 'Guillain-Barre syndrome']	['Editorial']
5628	32346813	 , ['Adrenal Gland', 'COVID-19', 'Cortisol', 'Hypothalamo-Pituitary-Adrenal Axis', 'SARS-CoV-2']	['Letter']
5629	32346790	 , ['COVID-19', 'Coronavirus', 'Diagnosis', 'Pandemics', 'Pneumonia, viral', 'Tomography, X-ray computed']	['Journal Article']
5630	32346785	 , ['COVID-19', 'Pandemic', 'Survey']	['Journal Article']
5631	32346775	 , ['Bisphosphonate', 'Bone mineral density', 'COVID-19', 'Denosumab', 'Fracture', 'Osteoporosis']	['Journal Article']
5632	32346683	 , ['*COVID-19', '*coronavirus', '*elderly', '*older adults']	['Journal Article']
5633	32346678	 , ['*COVID-19 pandemic', '*Loneliness', '*depression', '*quality of life', '*social isolation']	['Journal Article']
5634	32346677	 , ['*COVID-19', '*Frailty', '*Italy', '*elderly']	['Journal Article']
5635	32346676	 , ['Cancer', 'SARS-CoV-2', 'Scientific community']	['Journal Article']
5636	32346672	 , ['COVID-19', 'SARS-CoV-2', 'coronavirus', 'diagnostic test sensitivity', 'pregnancy']	['Journal Article']
5637	32346664	 , ['Corona virus', 'Epidemic mathematical model', 'Isolation', 'Public closings', 'Quarantine', 'Reported and unreported cases']	['Journal Article']
5638	32346663	 , ['Asymptomatic infections', 'COVID-19', 'Erlang distribution', 'Mathematical model']	['Journal Article']
5639	32346659	 , ['APOL1', 'COVID-19', 'SARS-CoV-2', 'collapsing glomerulopathy', 'focal segmental glomerulosclerosis']	['Case Reports']
5640	32346594	 , ['COVID-19', 'Computed tomography', 'Novel coronavirus', 'Quantitative', 'Viral pneumonia']	['Journal Article']
5641	32346593	 , ['Clinical features', 'Coronavirus disease 2019', 'Image features', 'Novel coronavirus']	['Journal Article', 'Review']
5642	32346568	 , ['Coronavirus disease (COVID-19)', 'Epidemiology', 'Health emergency', 'Health policy', 'Infectious disease', 'Public health', 'SARS-CoV-2', 'Virology']	['Journal Article']
5643	32346544	 , ['COVID-19', 'SARS-CoV-2', 'public', 'surgical masks', 'viral shedding']	['Journal Article']
5644	32346531	 , ['COVID 19', 'Face mask', 'Global health', 'Personal protective equipment (PPE)', 'Public health']	['Journal Article']
5645	32346492	 , ['Blood purification treatment', 'COVID-19', 'SARS-CoV-2']	['Journal Article']
5646	32346491	 , ['Antiviral therapy', 'COVID-19', 'Favipiravir', 'Open-label nonrandomized control study', 'SARS-CoV-2']	['Journal Article']
5647	32346490	 , ['COVID-19 outbreak', 'CoV-Mpro', 'CoV-Nsp12 polymerase', 'CoV-Nsp13 helicase', 'SARS-CoV-2']	['Journal Article']
5648	32346473	 , ['COVID-19', 'Healthcare technology', 'Inter-disciplinary teams', 'Orthopaedic service adaptation', 'Public health']	['Journal Article']
5649	32346469	 , ['COVID-19', 'orthopaedics and traumatology', 'surgical outcome', 'surgical priorities']	['Journal Article', 'Review']
5650	32346406	 , ['COVID-19', 'anxiety', 'depression', 'healthcare professionals', 'mental health', 'pandemic', 'psychological impact']	['Journal Article']
5651	32346394	 , ['COVID-19', 'Gaza', 'breast cancer']	['Editorial']
5652	32346393	 , ['COVID-19', 'Ghana', 'access to care', 'cancer care', 'financial toxicity', 'mental health']	['Editorial']
5653	32346392	 , ['COVID-19', 'Pakistan', 'cancer', 'treatment delay']	['Journal Article']
5654	32346373	 , ['COVID-19', 'insomnia', 'isolation', 'medical staff', 'mental health', 'outbreak', 'sleep quality', 'stress']	['Journal Article']
5655	32346359	 , ['COVID-19', 'Hand hygiene', 'Health anxiety', 'Pandemic response', 'Public health', 'Social distancing']	['Journal Article']
5656	32346356	" , ['Logistics and operations management', 'corona virus (COVID-19/SARS-CoV-2) outbreak', 'government sponsors', 'technologies', '""bring-service-near-your-home"" mobile service operations']"	['Journal Article']
5657	32346223	 , ['AI', 'COVID-19', 'Data science', 'Public health', 'Surveillance']	['Journal Article']
5658	32346156	 , ['*Careers', '*Education', '*SARS-CoV-2']	['News']
5659	32346155	 , ['Environmental sciences', 'Epidemiology', 'SARS-CoV-2']	['News']
5660	32346142	 , ['Diseases', 'Virology']	['News']
5661	32345755	 , ['education & training (see medical education & training)', 'quality in health care']	['Letter']
5662	32345750	 , ['COVID-19', 'Renal Replacement Therapy', 'acute kidney injury', 'hemodialysis', 'intensive care medicine', 'kidney replacement', 'peritoneal dialysis', 'severe acute respiratory syndrome coronavirus 2']	['Journal Article']
5663	32345749	 , ['COVID-19', 'Cough', 'Cytomegalovirus Infections', 'Dyspnea', 'Fever', 'Outpatients', 'Oxygen', 'Pandemics', 'Patient Care', 'Physical Exertion', 'Public Health', 'SARS Virus', 'Severe Acute Respiratory Syndrome', 'immunosuppression', 'kidney transplantation', 'severe acute respiratory syndrome coronavirus 2', 'virology']	['Journal Article']
5664	32345741	 , ['Mechanical ventilation', 'disaster medicine', 'ventilator modes']	['Journal Article']
5665	32345702	 , ['Acute Kidney Failure', 'COVID-19', 'Hematuria', 'Pneumonia', 'proteinuria']	['Journal Article']
5666	32345701	 , ['COVID-19', 'immunosuppression', 'transplantation']	['Editorial', 'Comment']
5667	32345693	 , ['COVID-19', 'primary health care', 'public primary care clinics', 'triage and cohort']	['Journal Article']
5668	32345692	 , ['COVID-19', 'Communication', 'Communications media', 'Infectious illness', 'Information dissemination', 'Primary health care', 'Quality assurance', 'Severe acute respiratory syndrome coronavirus 2', 'Social media']	['Journal Article']
5669	32345656	 , ['chronic pain', 'education', 'pain management', 'spinal cord stimulation']	['Letter']
5670	32345655	 , ['analgesics', 'nerve block', 'opioid', 'pain', 'pain management', 'postoperative', 'regional anesthesia']	['Letter']
5671	32345619	 , ['*autoimmunity', '*biological therapy', '*inflammation']	['Letter']
5672	32345618	 , ['autoimmune diseases', 'hydroxychloroquine', 'lupus erythematosus, systemic']	['Journal Article']
5673	32345617	 , ['biological therapy', 'glucocorticoids', 'systemic vasculitis']	['Letter']
5674	32345616	 , ['biological therapy', 'cryopyrin-associated periodic syndromes', 'cytokines']	['Letter']
5675	32345566	 , ['COVID-19', 'econonomics', 'elective orthopaedic surgery', 'patient demand', 'technology and innovation', 'volume']	['Journal Article']
5676	32345564	 , ['COVID-19', 'arthroplasty education', 'fellowship', 'residency', 'virtual learning', 'web-based learning']	['Journal Article']
5677	32345527	 , ['Covid-19', 'Pneumonia', 'Sars-CoV-2', 'Smoking']	['Letter']
5678	32345515	 , ['COVID-2019', 'SARS-COV-2', 'Surgical management', 'Tracheostomy']	['Journal Article']
5679	32345485	 , ['COVID-19', 'Convalescent plasma', 'PRT', 'Pathogen reduction', 'SARS-CoV-2']	['Journal Article', 'Review']
5680	32345446	 , ['COVID-19', 'Infection control', 'Otolaryngology', 'SARS-CoV-2', 'Tracheotomy']	['Journal Article', 'Review']
5681	32345443	 , ['Cirugia', 'Coronavirus 2', 'Coronavirus disease 19', 'Enfermedad por coronavirus 19', 'Infeccion quirurgica', 'Medidas preventivas', 'Preventative measures', 'Surgery', 'Surgical infection']	['Journal Article']
